"","year","quarter","GEOID","N"
"4522",2015,4,"06075010200",337
"4523",2015,4,"06075017101",351
"4524",2015,4,"06075026002",212
"4525",2015,4,"06075011700",1111
"4526",2015,4,"06075061200",859
"4527",2015,4,"06075026401",120
"4528",2015,4,"06075045200",491
"4529",2015,4,"06075042700",396
"4530",2015,4,"06075016802",737
"4531",2015,4,"06075026100",474
"4532",2015,4,"06075023001",305
"4533",2015,4,"06075015300",278
"4534",2015,4,"06075015802",213
"4535",2015,4,"06075061400",352
"4536",2015,4,"06075010900",311
"4537",2015,4,"06075016700",766
"4538",2015,4,"06075035100",306
"4539",2015,4,"06075017700",3302
"4540",2015,4,"06075025300",717
"4541",2015,4,"06075015700",450
"4542",2015,4,"06075010800",307
"4543",2015,4,"06075011000",453
"4544",2015,4,"06075025800",357
"4545",2015,4,"06075032802",152
"4546",2015,4,"06075047802",307
"4547",2015,4,"06075012602",163
"4548",2015,4,"06075033203",28
"4549",2015,4,"06075017802",1530
"4550",2015,4,"06075025100",676
"4551",2015,4,"06075011300",212
"4552",2015,4,"06075026004",258
"4553",2015,4,"06075012301",299
"4554",2015,4,"06075047701",285
"4555",2015,4,"06075012902",311
"4556",2015,4,"06075025402",268
"4557",2015,4,"06075013101",165
"4558",2015,4,"06075011100",781
"4559",2015,4,"06075020900",660
"4560",2015,4,"06075023300",153
"4561",2015,4,"06075060700",629
"4562",2015,4,"06075023003",134
"4563",2015,4,"06075023200",534
"4564",2015,4,"06075021500",281
"4565",2015,4,"06075032902",141
"4566",2015,4,"06075012402",1267
"4567",2015,4,"06075021100",211
"4568",2015,4,"06075030900",373
"4569",2015,4,"06075026001",376
"4570",2015,4,"06075016200",788
"4571",2015,4,"06075016500",655
"4572",2015,4,"06075011800",151
"4573",2015,4,"06075013400",178
"4574",2015,4,"06075022902",229
"4575",2015,4,"06075016300",502
"4576",2015,4,"06075030202",268
"4577",2015,4,"06075017801",140
"4578",2015,4,"06075022702",165
"4579",2015,4,"06075026301",275
"4580",2015,4,"06075021400",227
"4581",2015,4,"06075026003",259
"4582",2015,4,"06075035400",373
"4583",2015,4,"06075012202",574
"4584",2015,4,"06075021300",185
"4585",2015,4,"06075025403",287
"4586",2015,4,"06075022802",397
"4587",2015,4,"06075035201",317
"4588",2015,4,"06075047801",263
"4589",2015,4,"06075022901",455
"4590",2015,4,"06075980900",933
"4591",2015,4,"06075021000",242
"4592",2015,4,"06075012100",377
"4593",2015,4,"06075030301",242
"4594",2015,4,"06075030101",289
"4595",2015,4,"06075020401",260
"4596",2015,4,"06075021700",234
"4597",2015,4,"06075016400",466
"4598",2015,4,"06075010400",390
"4599",2015,4,"06075022803",282
"4600",2015,4,"06075031302",347
"4601",2015,4,"06075015900",313
"4602",2015,4,"06075017000",414
"4603",2015,4,"06075031201",290
"4604",2015,4,"06075025500",592
"4605",2015,4,"06075026403",324
"4606",2015,4,"06075061100",470
"4607",2015,4,"06075026200",357
"4608",2015,4,"06075011200",303
"4609",2015,4,"06075047901",332
"4610",2015,4,"06075012601",103
"4611",2015,4,"06075030102",242
"4612",2015,4,"06075016000",445
"4613",2015,4,"06075021600",199
"4614",2015,4,"06075016900",814
"4615",2015,4,"06075012800",341
"4616",2015,4,"06075023400",355
"4617",2015,4,"06075012302",259
"4618",2015,4,"06075025600",268
"4619",2015,4,"06075016801",831
"4620",2015,4,"06075026402",140
"4621",2015,4,"06075045100",314
"4622",2015,4,"06075025401",942
"4623",2015,4,"06075016600",1171
"4624",2015,4,"06075030201",185
"4625",2015,4,"06075980300",668
"4626",2015,4,"06075042602",156
"4627",2015,4,"06075040100",402
"4628",2015,4,"06075032901",206
"4629",2015,4,"06075980501",192
"4630",2015,4,"06075022903",774
"4631",2015,4,"06075047902",475
"4632",2015,4,"06075020402",305
"4633",2015,4,"06075025900",253
"4634",2015,4,"06075010500",450
"4635",2015,4,"06075013300",235
"4636",2015,4,"06075032700",310
"4637",2015,4,"06075033100",131
"4638",2015,4,"06075012901",114
"4639",2015,4,"06075015801",491
"4640",2015,4,"06075012201",678
"4641",2015,4,"06075047702",146
"4642",2015,4,"06075035300",309
"4643",2015,4,"06075026404",81
"4644",2015,4,"06075030302",181
"4645",2015,4,"06075031202",126
"4646",2015,4,"06075061000",293
"4647",2015,4,"06075013200",185
"4648",2015,4,"06075047600",328
"4649",2015,4,"06075042601",193
"4650",2015,4,"06075035202",224
"4651",2015,4,"06075042800",199
"4652",2015,4,"06075021800",208
"4653",2015,4,"06075025200",840
"4654",2015,4,"06075060400",81
"4655",2015,4,"06075032602",171
"4656",2015,4,"06075012700",176
"4657",2015,4,"06075015200",430
"4658",2015,4,"06075010100",390
"4659",2015,4,"06075031000",207
"4660",2015,4,"06075013000",301
"4661",2015,4,"06075030500",348
"4662",2015,4,"06075016100",350
"4663",2015,4,"06075015600",208
"4664",2015,4,"06075030600",116
"4665",2015,4,"06075031400",397
"4666",2015,4,"06075013500",163
"4667",2015,4,"06075980200",110
"4668",2015,4,"06075033201",62
"4669",2015,4,"06075060502",74
"4670",2015,4,"06075030800",400
"4671",2015,4,"06075013102",140
"4672",2015,4,"06075026303",123
"4673",2015,4,"06075060100",43
"4674",2015,4,"06075011901",158
"4675",2015,4,"06075011902",223
"4676",2015,4,"06075033204",33
"4677",2015,4,"06075980600",23
"4678",2015,4,"06075023102",156
"4679",2015,4,"06075031301",135
"4680",2015,4,"06075017902",28
"4681",2016,1,"06075021700",250
"4682",2016,1,"06075980300",720
"4683",2016,1,"06075025100",674
"4684",2016,1,"06075017102",503
"4685",2016,1,"06075020600",818
"4686",2016,1,"06075022801",1724
"4687",2016,1,"06075061500",2273
"4688",2016,1,"06075017700",3832
"4689",2016,1,"06075020100",3534
"4690",2016,1,"06075031100",610
"4691",2016,1,"06075010200",443
"4692",2016,1,"06075010100",348
"4693",2016,1,"06075030102",330
"4694",2016,1,"06075047902",379
"4695",2016,1,"06075012902",296
"4696",2016,1,"06075022802",450
"4697",2016,1,"06075013000",324
"4698",2016,1,"06075020700",943
"4699",2016,1,"06075047702",203
"4700",2016,1,"06075016300",576
"4701",2016,1,"06075020800",3028
"4702",2016,1,"06075032801",210
"4703",2016,1,"06075016802",746
"4704",2016,1,"06075020200",976
"4705",2016,1,"06075042700",280
"4706",2016,1,"06075031400",381
"4707",2016,1,"06075025200",883
"4708",2016,1,"06075047801",449
"4709",2016,1,"06075012401",675
"4710",2016,1,"06075031202",138
"4711",2016,1,"06075026200",383
"4712",2016,1,"06075015100",319
"4713",2016,1,"06075017601",2480
"4714",2016,1,"06075017801",170
"4715",2016,1,"06075032601",335
"4716",2016,1,"06075025300",929
"4717",2016,1,"06075022901",541
"4718",2016,1,"06075025401",408
"4719",2016,1,"06075010700",790
"4720",2016,1,"06075035400",407
"4721",2016,1,"06075012501",925
"4722",2016,1,"06075030400",226
"4723",2016,1,"06075016500",652
"4724",2016,1,"06075032802",137
"4725",2016,1,"06075031302",334
"4726",2016,1,"06075040200",783
"4727",2016,1,"06075047600",458
"4728",2016,1,"06075011300",500
"4729",2016,1,"06075025701",589
"4730",2016,1,"06075017802",1878
"4731",2016,1,"06075012402",1360
"4732",2016,1,"06075010800",366
"4733",2016,1,"06075010400",465
"4734",2016,1,"06075026404",77
"4735",2016,1,"06075060502",74
"4736",2016,1,"06075012602",145
"4737",2016,1,"06075061100",1500
"4738",2016,1,"06075023200",643
"4739",2016,1,"06075020500",553
"4740",2016,1,"06075010600",737
"4741",2016,1,"06075060700",1162
"4742",2016,1,"06075016600",1309
"4743",2016,1,"06075017101",436
"4744",2016,1,"06075011700",1244
"4745",2016,1,"06075020900",920
"4746",2016,1,"06075980600",39
"4747",2016,1,"06075047901",508
"4748",2016,1,"06075016900",625
"4749",2016,1,"06075015700",624
"4750",2016,1,"06075035100",284
"4751",2016,1,"06075030800",450
"4752",2016,1,"06075022803",400
"4753",2016,1,"06075012000",575
"4754",2016,1,"06075012202",713
"4755",2016,1,"06075022903",1436
"4756",2016,1,"06075021000",320
"4757",2016,1,"06075021500",288
"4758",2016,1,"06075023001",479
"4759",2016,1,"06075025600",290
"4760",2016,1,"06075011000",629
"4761",2016,1,"06075061200",1070
"4762",2016,1,"06075012201",455
"4763",2016,1,"06075016700",824
"4764",2016,1,"06075042602",208
"4765",2016,1,"06075016200",775
"4766",2016,1,"06075032901",210
"4767",2016,1,"06075020402",251
"4768",2016,1,"06075011901",191
"4769",2016,1,"06075031201",398
"4770",2016,1,"06075030101",325
"4771",2016,1,"06075023103",181
"4772",2016,1,"06075021300",181
"4773",2016,1,"06075022704",285
"4774",2016,1,"06075011100",940
"4775",2016,1,"06075047701",355
"4776",2016,1,"06075026001",395
"4777",2016,1,"06075042800",163
"4778",2016,1,"06075010900",297
"4779",2016,1,"06075026100",480
"4780",2016,1,"06075032902",165
"4781",2016,1,"06075035300",314
"4782",2016,1,"06075017000",494
"4783",2016,1,"06075030700",388
"4784",2016,1,"06075026402",186
"4785",2016,1,"06075015400",441
"4786",2016,1,"06075015500",362
"4787",2016,1,"06075015900",389
"4788",2016,1,"06075030600",125
"4789",2016,1,"06075030301",278
"4790",2016,1,"06075020300",1007
"4791",2016,1,"06075016801",711
"4792",2016,1,"06075012700",195
"4793",2016,1,"06075032700",329
"4794",2016,1,"06075012800",340
"4795",2016,1,"06075025900",338
"4796",2016,1,"06075016400",555
"4797",2016,1,"06075018000",1049
"4798",2016,1,"06075025702",738
"4799",2016,1,"06075025800",323
"4800",2016,1,"06075033203",16
"4801",2016,1,"06075011200",316
"4802",2016,1,"06075026403",399
"4803",2016,1,"06075023102",229
"4804",2016,1,"06075012302",369
"4805",2016,1,"06075026003",255
"4806",2016,1,"06075012100",395
"4807",2016,1,"06075025500",635
"4808",2016,1,"06075033000",453
"4809",2016,1,"06075026302",143
"4810",2016,1,"06075011902",315
"4811",2016,1,"06075012601",85
"4812",2016,1,"06075030201",280
"4813",2016,1,"06075980900",1280
"4814",2016,1,"06075012301",395
"4815",2016,1,"06075026002",199
"4816",2016,1,"06075012502",522
"4817",2016,1,"06075035201",336
"4818",2016,1,"06075016000",304
"4819",2016,1,"06075022902",272
"4820",2016,1,"06075047802",304
"4821",2016,1,"06075980200",76
"4822",2016,1,"06075040100",361
"4823",2016,1,"06075013300",240
"4824",2016,1,"06075015802",279
"4825",2016,1,"06075045200",435
"4826",2016,1,"06075060400",85
"4827",2016,1,"06075035202",276
"4828",2016,1,"06075015801",335
"4829",2016,1,"06075021600",207
"4830",2016,1,"06075015600",199
"4831",2016,1,"06075023300",177
"4832",2016,1,"06075025403",257
"4833",2016,1,"06075021100",246
"4834",2016,1,"06075010300",314
"4835",2016,1,"06075026004",241
"4836",2016,1,"06075030900",414
"4837",2016,1,"06075045100",353
"4838",2016,1,"06075025402",220
"4839",2016,1,"06075023400",378
"4840",2016,1,"06075011800",628
"4841",2016,1,"06075980501",236
"4842",2016,1,"06075010500",431
"4843",2016,1,"06075032602",177
"4844",2016,1,"06075061400",363
"4845",2016,1,"06075021200",156
"4846",2016,1,"06075013101",161
"4847",2016,1,"06075022600",433
"4848",2016,1,"06075020401",256
"4849",2016,1,"06075042601",223
"4850",2016,1,"06075013400",197
"4851",2016,1,"06075031301",190
"4852",2016,1,"06075013200",150
"4853",2016,1,"06075013500",162
"4854",2016,1,"06075030202",464
"4855",2016,1,"06075023003",154
"4856",2016,1,"06075026301",320
"4857",2016,1,"06075061000",291
"4858",2016,1,"06075033100",146
"4859",2016,1,"06075016100",336
"4860",2016,1,"06075030302",189
"4861",2016,1,"06075015200",277
"4862",2016,1,"06075015300",252
"4863",2016,1,"06075013102",148
"4864",2016,1,"06075031000",233
"4865",2016,1,"06075017902",22
"4866",2016,1,"06075021400",203
"4867",2016,1,"06075026401",128
"4868",2016,1,"06075022702",165
"4869",2016,1,"06075060100",63
"4870",2016,1,"06075021800",299
"4871",2016,1,"06075026303",104
"4872",2016,1,"06075030500",151
"4873",2016,1,"06075033204",50
"4874",2016,1,"06075012901",127
"4875",2016,1,"06075033201",89
"4876",2016,2,"06075015801",339
"4877",2016,2,"06075017802",2128
"4878",2016,2,"06075020300",1506
"4879",2016,2,"06075017700",3957
"4880",2016,2,"06075017601",3110
"4881",2016,2,"06075011902",303
"4882",2016,2,"06075016200",883
"4883",2016,2,"06075022801",1683
"4884",2016,2,"06075020200",1084
"4885",2016,2,"06075022600",594
"4886",2016,2,"06075030201",274
"4887",2016,2,"06075020100",3765
"4888",2016,2,"06075061100",2012
"4889",2016,2,"06075023200",632
"4890",2016,2,"06075031100",667
"4891",2016,2,"06075025702",663
"4892",2016,2,"06075023001",506
"4893",2016,2,"06075020401",348
"4894",2016,2,"06075017101",429
"4895",2016,2,"06075010700",1109
"4896",2016,2,"06075025900",331
"4897",2016,2,"06075022903",1502
"4898",2016,2,"06075040200",862
"4899",2016,2,"06075061500",2532
"4900",2016,2,"06075021400",286
"4901",2016,2,"06075011100",918
"4902",2016,2,"06075020800",3534
"4903",2016,2,"06075061200",750
"4904",2016,2,"06075016700",955
"4905",2016,2,"06075012100",587
"4906",2016,2,"06075011200",388
"4907",2016,2,"06075010500",577
"4908",2016,2,"06075010600",700
"4909",2016,2,"06075020900",1088
"4910",2016,2,"06075010800",447
"4911",2016,2,"06075015700",841
"4912",2016,2,"06075042700",332
"4913",2016,2,"06075015400",485
"4914",2016,2,"06075015200",368
"4915",2016,2,"06075025401",397
"4916",2016,2,"06075016802",907
"4917",2016,2,"06075012301",475
"4918",2016,2,"06075060700",1351
"4919",2016,2,"06075033000",466
"4920",2016,2,"06075022704",221
"4921",2016,2,"06075032601",502
"4922",2016,2,"06075016600",1311
"4923",2016,2,"06075013000",333
"4924",2016,2,"06075026200",376
"4925",2016,2,"06075035300",287
"4926",2016,2,"06075025600",316
"4927",2016,2,"06075031201",398
"4928",2016,2,"06075022902",259
"4929",2016,2,"06075030202",637
"4930",2016,2,"06075022901",738
"4931",2016,2,"06075020600",1290
"4932",2016,2,"06075012000",626
"4933",2016,2,"06075012902",391
"4934",2016,2,"06075980900",1416
"4935",2016,2,"06075047701",382
"4936",2016,2,"06075045200",709
"4937",2016,2,"06075021200",210
"4938",2016,2,"06075023102",223
"4939",2016,2,"06075010900",417
"4940",2016,2,"06075026401",157
"4941",2016,2,"06075016801",775
"4942",2016,2,"06075025100",604
"4943",2016,2,"06075017102",491
"4944",2016,2,"06075016300",596
"4945",2016,2,"06075016000",304
"4946",2016,2,"06075016500",688
"4947",2016,2,"06075025402",234
"4948",2016,2,"06075035100",321
"4949",2016,2,"06075026004",271
"4950",2016,2,"06075026001",443
"4951",2016,2,"06075025300",831
"4952",2016,2,"06075016900",834
"4953",2016,2,"06075022802",342
"4954",2016,2,"06075035400",408
"4955",2016,2,"06075016100",463
"4956",2016,2,"06075031301",166
"4957",2016,2,"06075020500",574
"4958",2016,2,"06075035202",281
"4959",2016,2,"06075012502",534
"4960",2016,2,"06075012202",644
"4961",2016,2,"06075012800",442
"4962",2016,2,"06075026002",208
"4963",2016,2,"06075012401",753
"4964",2016,2,"06075025701",525
"4965",2016,2,"06075012302",366
"4966",2016,2,"06075011800",1035
"4967",2016,2,"06075047902",513
"4968",2016,2,"06075012501",1057
"4969",2016,2,"06075011300",868
"4970",2016,2,"06075025500",719
"4971",2016,2,"06075011700",1689
"4972",2016,2,"06075040100",588
"4973",2016,2,"06075045100",460
"4974",2016,2,"06075026100",551
"4975",2016,2,"06075032801",219
"4976",2016,2,"06075018000",1157
"4977",2016,2,"06075012402",1472
"4978",2016,2,"06075047600",521
"4979",2016,2,"06075032901",201
"4980",2016,2,"06075010200",432
"4981",2016,2,"06075020700",1308
"4982",2016,2,"06075021100",312
"4983",2016,2,"06075032802",190
"4984",2016,2,"06075980300",896
"4985",2016,2,"06075033201",72
"4986",2016,2,"06075047801",425
"4987",2016,2,"06075031400",488
"4988",2016,2,"06075023103",191
"4989",2016,2,"06075010400",378
"4990",2016,2,"06075061000",273
"4991",2016,2,"06075012601",89
"4992",2016,2,"06075025800",279
"4993",2016,2,"06075010100",440
"4994",2016,2,"06075022803",519
"4995",2016,2,"06075021500",293
"4996",2016,2,"06075030101",402
"4997",2016,2,"06075026301",259
"4998",2016,2,"06075012201",591
"4999",2016,2,"06075011000",740
"5000",2016,2,"06075026403",382
"5001",2016,2,"06075980200",81
"5002",2016,2,"06075017902",30
"5003",2016,2,"06075030400",243
"5004",2016,2,"06075012602",159
"5005",2016,2,"06075017000",576
"5006",2016,2,"06075047802",386
"5007",2016,2,"06075023400",395
"5008",2016,2,"06075047901",555
"5009",2016,2,"06075025200",862
"5010",2016,2,"06075060502",51
"5011",2016,2,"06075042601",295
"5012",2016,2,"06075021300",248
"5013",2016,2,"06075023003",207
"5014",2016,2,"06075015600",277
"5015",2016,2,"06075015500",483
"5016",2016,2,"06075015300",366
"5017",2016,2,"06075013400",236
"5018",2016,2,"06075061400",390
"5019",2016,2,"06075032602",201
"5020",2016,2,"06075035201",363
"5021",2016,2,"06075016400",792
"5022",2016,2,"06075030700",323
"5023",2016,2,"06075021800",371
"5024",2016,2,"06075020402",338
"5025",2016,2,"06075042602",282
"5026",2016,2,"06075017801",159
"5027",2016,2,"06075015802",295
"5028",2016,2,"06075032902",169
"5029",2016,2,"06075031302",351
"5030",2016,2,"06075031000",226
"5031",2016,2,"06075026003",267
"5032",2016,2,"06075015100",314
"5033",2016,2,"06075030600",121
"5034",2016,2,"06075021000",367
"5035",2016,2,"06075030500",190
"5036",2016,2,"06075031202",162
"5037",2016,2,"06075030900",403
"5038",2016,2,"06075023300",155
"5039",2016,2,"06075030800",406
"5040",2016,2,"06075030301",407
"5041",2016,2,"06075015900",407
"5042",2016,2,"06075010300",346
"5043",2016,2,"06075013101",199
"5044",2016,2,"06075022702",190
"5045",2016,2,"06075026402",230
"5046",2016,2,"06075030102",251
"5047",2016,2,"06075021700",343
"5048",2016,2,"06075013300",270
"5049",2016,2,"06075011901",170
"5050",2016,2,"06075013200",200
"5051",2016,2,"06075021600",241
"5052",2016,2,"06075033203",29
"5053",2016,2,"06075042800",201
"5054",2016,2,"06075033100",156
"5055",2016,2,"06075012700",192
"5056",2016,2,"06075980501",219
"5057",2016,2,"06075025403",321
"5058",2016,2,"06075060100",60
"5059",2016,2,"06075032700",312
"5060",2016,2,"06075060400",117
"5061",2016,2,"06075030302",218
"5062",2016,2,"06075013102",136
"5063",2016,2,"06075026302",147
"5064",2016,2,"06075047702",159
"5065",2016,2,"06075980600",40
"5066",2016,2,"06075013500",253
"5067",2016,2,"06075026404",85
"5068",2016,2,"06075026303",142
"5069",2016,2,"06075012901",117
"5070",2016,2,"06075033204",43
"5071",2016,3,"06075021300",195
"5072",2016,3,"06075012902",266
"5073",2016,3,"06075015500",353
"5074",2016,3,"06075032700",459
"5075",2016,3,"06075012502",355
"5076",2016,3,"06075033000",526
"5077",2016,3,"06075047902",614
"5078",2016,3,"06075011000",555
"5079",2016,3,"06075022903",1221
"5080",2016,3,"06075010900",335
"5081",2016,3,"06075016900",750
"5082",2016,3,"06075020300",1217
"5083",2016,3,"06075017802",1889
"5084",2016,3,"06075025402",221
"5085",2016,3,"06075030500",229
"5086",2016,3,"06075025500",613
"5087",2016,3,"06075015801",304
"5088",2016,3,"06075010700",986
"5089",2016,3,"06075017801",248
"5090",2016,3,"06075012800",281
"5091",2016,3,"06075031100",762
"5092",2016,3,"06075010200",480
"5093",2016,3,"06075022801",1513
"5094",2016,3,"06075060700",941
"5095",2016,3,"06075017601",2490
"5096",2016,3,"06075045200",501
"5097",2016,3,"06075023001",505
"5098",2016,3,"06075026403",386
"5099",2016,3,"06075030201",291
"5100",2016,3,"06075011800",755
"5101",2016,3,"06075012202",603
"5102",2016,3,"06075020800",2197
"5103",2016,3,"06075022704",323
"5104",2016,3,"06075011700",1582
"5105",2016,3,"06075026004",230
"5106",2016,3,"06075035300",371
"5107",2016,3,"06075061200",759
